From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),WS (m/s),WD (degree),AT (degree C)
2020-09-04,57.69826086956522,107.43391304347826,5.539130434782609,5.072173913043478,10.611739130434783,,13.545217391304348,0.3843478260869565,9.406521739130435,0.0,0.3730434782608696,193.59565217391304,28.15608695652174
2020-09-05,32.642222222222216,58.775555555555556,5.733,5.186,10.919,,9.178,1.2970000000000002,6.356,0.0,0.34900000000000003,190.147,26.711000000000002
2020-09-06,,,,,,,,,,,,,
2020-09-07,63.39066666666667,94.79400000000001,4.11875,4.00375,7.740625,,11.326875000000001,0.410625,19.4025,0.0,0.92625,149.1375,28.006875
2020-09-08,114.81714285714285,146.89000000000001,2.882857142857143,3.152857142857143,6.035714285714286,,14.195714285714287,0.25142857142857145,30.17142857142857,0.0,1.35,155.57285714285715,31.66142857142857
2020-09-09,62.45230769230769,81.88,2.0675000000000003,1.2,0.7919999999999999,,12.303333333333335,0.46599999999999997,19.327333333333332,0.0,0.8366666666666667,199.04266666666666,27.040000000000003
2020-09-10,50.30416666666667,80.45416666666667,,0.6345833333333334,0.05791666666666667,,13.381666666666668,0.2609090909090909,18.64,0.0,0.45125,182.34958333333336,27.67
2020-09-11,58.47260869565217,82.78434782608696,3.4946153846153853,7.08,8.771739130434783,8.75153846153846,14.161304347826086,0.4761538461538461,16.48304347826087,0.0,0.4956521739130435,181.34782608695653,27.275652173913045
2020-09-12,31.464166666666667,55.162083333333335,3.68625,10.9825,14.667083333333332,8.016666666666667,11.667083333333332,1.2408333333333335,14.563749999999999,0.0,0.7883333333333334,190.12375,28.458333333333332
2020-09-13,24.753,58.443,5.757,10.081,15.841,8.15,18.907,0.534,7.461,0.0,0.669,199.58800000000002,27.168
2020-09-14,30.701818181818183,57.13583333333333,4.768571428571429,10.31,14.838571428571429,6.677142857142857,23.75714285714286,1.115,15.40857142857143,0.0,0.46785714285714286,187.66857142857143,30.007857142857144
2020-09-15,24.23227272727273,55.68095238095238,7.52,7.104166666666667,14.624583333333334,6.5129166666666665,22.63625,1.8150000000000002,11.842916666666667,0.0,0.47291666666666665,191.21791666666664,28.239166666666666
2020-09-16,34.36391304347826,79.06315789473685,8.0275,7.0495833333333335,15.076666666666666,6.297916666666667,13.5725,0.8675,13.063333333333333,0.0,0.9391666666666668,202.4333333333333,28.40125
2020-09-17,46.6575,105.53625,8.255714285714285,7.305238095238095,15.555714285714286,7.072857142857143,11.89952380952381,0.8404761904761904,10.362380952380953,0.0,1.0242857142857145,187.6395238095238,28.744761904761905
2020-09-18,47.057500000000005,85.62166666666667,7.29375,7.454166666666667,14.748333333333333,7.3825,9.7825,0.9391666666666666,13.126666666666667,0.0,0.46249999999999997,225.34208333333333,28.089583333333334
2020-09-19,50.731249999999996,83.66416666666667,7.025833333333334,7.7508333333333335,14.77625,6.675833333333333,11.794583333333334,0.7295833333333334,12.28375,0.0,0.6008333333333333,224.96041666666667,27.186666666666667
2020-09-20,31.752999999999997,57.464999999999996,7.646000000000001,6.7989999999999995,14.447999999999999,6.329,8.793,0.806,12.475,0.0,0.71,251.95999999999998,26.020999999999997
2020-09-21,20.009090909090908,27.156,5.651333333333333,7.054666666666667,12.704666666666666,5.767333333333334,8.322666666666667,0.12000000000000001,12.748666666666667,0.0,2.277333333333333,215.94799999999998,26.600666666666665
2020-09-22,22.286521739130436,33.15954545454545,4.6450000000000005,7.460833333333333,12.105833333333335,6.141666666666667,9.4925,0.3116666666666667,14.386666666666668,0.0,0.7825000000000001,147.92041666666668,26.26625
2020-09-23,19.956666666666667,38.275333333333336,8.080526315789474,7.82,15.899473684210525,6.274210526315789,12.490526315789474,0.541578947368421,12.827894736842104,0.0,1.0294736842105263,146.55263157894737,27.072105263157894
2020-09-24,41.80833333333333,72.15333333333334,4.888695652173913,7.918260869565217,12.80695652173913,5.954782608695653,10.905652173913044,0.5317391304347826,14.141304347826088,0.0,1.0413043478260868,140.21173913043478,27.449565217391307
2020-09-25,37.400416666666665,53.959583333333335,5.423333333333333,8.514166666666666,13.938749999999999,6.720833333333334,10.6275,0.35250000000000004,18.005,0.0,0.64125,155.66166666666666,27.874583333333334
2020-09-26,58.14541666666667,90.00916666666666,4.807916666666666,8.335416666666667,13.145416666666668,6.432916666666666,12.613750000000001,0.15666666666666668,21.183333333333334,0.0,0.5466666666666666,162.44458333333333,27.465833333333332
2020-09-27,68.35041666666667,112.84541666666667,5.255416666666666,8.705416666666666,13.959166666666667,5.8325,14.366666666666667,0.21208333333333332,21.74291666666667,0.0,0.5754166666666667,173.77041666666665,27.493333333333336
2020-09-28,62.197916666666664,107.60583333333334,6.30875,8.199583333333333,14.506666666666668,5.6816666666666675,9.533333333333333,0.16166666666666668,26.314166666666665,0.0,1.2166666666666666,223.20125,27.629583333333333
2020-09-29,54.29916666666667,92.36958333333332,5.984583333333333,8.195833333333333,14.182083333333333,5.493333333333333,10.309166666666666,0.13875,23.376666666666665,0.0,0.9008333333333333,241.32875,27.986666666666665
2020-09-30,49.67173913043479,86.6995652173913,6.288260869565217,8.060434782608697,14.345217391304347,5.564347826086957,8.774347826086956,0.13956521739130434,20.948260869565217,0.0,0.5891304347826087,210.2886956521739,25.88
2020-10-01,36.57181818181818,55.63272727272727,6.887272727272728,6.782727272727272,13.667272727272728,5.412727272727273,8.92909090909091,0.19090909090909092,14.055454545454547,0.0,1.0027272727272727,225.96,24.604545454545452
2020-10-02,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,
2020-10-04,,,31.159166666666664,7.260000000000001,38.41916666666666,10.899166666666666,8.666666666666666,0.26333333333333336,12.731666666666667,0.0,0.6858333333333334,216.94727272727275,25.90833333333333
2020-10-05,53.675714285714285,83.90071428571427,7.259583333333333,9.765833333333333,17.0225,6.14125,8.494583333333333,0.3095833333333333,11.5775,0.0,0.8154166666666667,221.96708333333333,26.281666666666666
2020-10-06,29.030416666666667,57.8325,7.628333333333334,9.889166666666666,17.515833333333333,6.472083333333334,8.377083333333333,0.47458333333333336,10.949583333333335,0.0,0.6020833333333334,222.43875,26.152916666666666
2020-10-07,29.575416666666666,53.13625,7.23,9.881666666666666,17.111250000000002,5.861250000000001,8.299166666666666,0.7004166666666666,11.672916666666666,0.0,0.7433333333333333,224.74416666666664,26.936666666666667
2020-10-08,47.50333333333333,85.44333333333333,8.258750000000001,10.477083333333333,18.736666666666668,5.833333333333333,18.010416666666668,0.73,12.767083333333334,0.0,0.6358333333333334,210.67083333333335,27.460416666666664
2020-10-09,55.63583333333333,104.76625,11.050833333333335,11.904583333333333,22.955,6.208749999999999,27.703333333333333,0.7400000000000001,11.685,0.0,0.8904166666666667,221.6625,28.383750000000003
2020-10-10,29.96666666666667,49.97125,4.6525,10.327083333333333,14.976666666666667,4.755,9.577916666666667,0.6475,19.839166666666667,0.0,0.6591666666666667,227.48625,26.802083333333332
2020-10-11,30.412916666666664,56.82125,6.0025,10.137083333333335,16.140416666666667,4.7675,10.829166666666666,0.7075,15.455833333333333,0.0,0.5458333333333333,221.7770833333333,27.407083333333333
2020-10-12,29.056250000000002,54.13791666666666,7.0675,9.9075,16.975416666666664,5.232083333333333,9.315,0.7216666666666667,19.096666666666668,0.0,0.84875,247.50250000000003,27.330416666666665
2020-10-13,17.489583333333332,37.858333333333334,5.6433333333333335,10.03875,15.683750000000002,5.065833333333333,8.387083333333333,0.6766666666666666,17.299583333333334,0.0,1.1258333333333332,231.00125,27.639583333333334
2020-10-14,18.49083333333333,37.23625,4.878333333333333,9.98125,14.86,4.719166666666667,8.67375,0.65,17.276666666666667,0.0,0.9645833333333332,234.03166666666667,26.300833333333333
2020-10-15,13.465454545454547,25.422727272727272,7.034545454545454,9.233636363636363,16.268181818181816,5.0,7.525454545454545,0.6081818181818182,14.159999999999998,0.0,0.9263636363636363,259.31,24.828181818181818
2020-10-16,19.277647058823533,42.22117647058823,4.837058823529412,10.66764705882353,15.505882352941178,4.589411764705882,8.973529411764707,0.7429411764705883,18.601176470588236,0.0,0.6399999999999999,212.46529411764706,28.051764705882352
2020-10-17,24.02208333333333,50.85166666666667,6.774583333333333,10.096666666666666,16.870833333333334,4.704166666666667,8.954166666666667,0.6704166666666667,17.09125,0.0,0.62875,227.48625,27.28625
2020-10-18,25.897000000000002,54.199,8.298,9.424000000000001,17.721,5.139,8.49,0.6910000000000001,12.107,0.0,1.305,253.11599999999999,26.360000000000003
2020-10-19,,,,,,,,,,,,,
2020-10-20,63.068,122.39666666666668,4.333333333333333,12.112,16.444666666666667,5.164,9.869333333333334,0.8146666666666668,42.78933333333334,0.0,0.5459999999999999,247.632,28.009333333333334
2020-10-21,83.50708333333334,141.67,6.817083333333334,12.143749999999999,18.960833333333333,5.857916666666667,10.18375,0.9270833333333334,36.905833333333334,0.0,0.8833333333333333,248.92125,26.084999999999997
2020-10-22,77.22500000000001,127.60291666666666,5.930833333333333,11.762916666666667,17.693749999999998,5.663333333333333,9.4925,0.8641666666666666,30.873333333333335,0.0,1.0008333333333332,219.63125,26.34166666666667
2020-10-23,81.90708333333333,130.06458333333333,4.700833333333333,12.090000000000002,16.791666666666668,5.319166666666667,10.282083333333334,0.8766666666666666,34.54833333333333,0.0,1.01,224.2408333333333,26.303749999999997
2020-10-24,78.31208333333333,135.20583333333335,6.3691666666666675,12.236666666666666,18.605416666666667,5.794583333333333,11.94,0.8858333333333334,36.93875,0.0,0.6416666666666667,225.29375000000002,25.3125
2020-10-25,61.12705882352942,109.13647058823528,5.885882352941176,12.251176470588236,18.13764705882353,5.760588235294118,10.50294117647059,0.8282352941176471,47.11588235294118,0.0,0.6794117647058823,247.41411764705882,24.683529411764706
2020-10-26,110.4588888888889,149.64888888888888,3.8388888888888886,12.197777777777778,15.530000000000001,6.117777777777778,12.192222222222222,0.86,55.14333333333334,0.0,1.2855555555555553,214.2111111111111,29.554444444444446
2020-10-27,101.67125,163.82875,6.555625,13.26375,19.754375,7.37125,13.798125,0.946875,34.97375,0.0,0.655625,212.399375,26.295625
2020-10-28,60.477916666666665,118.50083333333333,7.651666666666666,12.367083333333333,20.020416666666666,7.408333333333334,10.849583333333333,0.8395833333333332,27.207083333333333,0.0,0.47,233.57208333333332,23.076666666666668
2020-10-29,72.65208333333332,133.6775,8.567916666666667,12.822916666666666,21.39125,7.732916666666667,10.63125,0.9308333333333333,29.94541666666667,0.0,1.01875,257.30875,22.221666666666668
2020-10-30,71.97625000000001,130.98875,7.03375,14.456249999999999,21.491249999999997,8.199583333333333,12.979999999999999,0.9279166666666666,37.623333333333335,0.0,0.7054166666666667,256.35291666666666,22.91125
2020-10-31,59.77956521739131,106.14434782608696,5.18608695652174,14.166521739130435,19.350434782608694,7.584782608695652,12.511304347826087,0.8556521739130435,40.19086956521739,0.0,0.8556521739130435,220.15217391304347,23.968695652173913
2020-11-01,64.36304347826086,118.87826086956521,8.81695652173913,13.1,21.916521739130435,8.20695652173913,11.741304347826087,0.9534782608695652,32.22086956521739,0.0,0.6143478260869566,250.14217391304345,24.526521739130434
2020-11-02,67.53416666666666,121.74000000000001,8.205416666666666,13.221666666666666,21.425,7.535833333333333,11.947083333333333,0.96,33.28666666666667,0.0,1.4220833333333331,252.94791666666666,24.683333333333334
2020-11-03,103.21454545454544,164.0981818181818,8.626363636363637,14.097272727272726,22.724545454545453,8.13090909090909,12.07181818181818,1.0704545454545455,36.805454545454545,0.0,0.959090909090909,247.86954545454546,23.002727272727274
2020-11-04,82.32541666666667,145.01916666666668,7.212083333333333,14.962083333333334,22.175,8.082916666666668,13.512916666666667,0.9954166666666667,40.24,0.0,0.8395833333333332,254.0270833333333,22.32625
2020-11-05,80.56333333333333,173.52291666666667,7.6125,14.798333333333334,22.410416666666666,8.586666666666666,13.805833333333332,1.04375,39.89333333333333,0.0,1.1733333333333333,246.36041666666665,21.228333333333335
2020-11-06,72.32958333333333,133.6991304347826,8.06125,14.225,21.982916666666668,11.044583333333334,15.754782608695653,0.9941666666666666,31.767083333333332,0.0,0.5475,241.71625000000003,20.706666666666667
2020-11-07,61.510000000000005,115.6522222222222,11.276666666666667,14.178888888888888,25.455555555555556,12.115555555555554,11.797777777777778,1.068888888888889,14.593333333333334,0.0,0.9322222222222223,284.8488888888889,15.304444444444446
2020-11-08,120.04739130434783,178.78782608695653,8.39608695652174,15.93913043478261,24.175652173913043,11.312608695652173,13.591739130434783,1.171304347826087,39.87347826086957,0.0,0.9530434782608697,245.27391304347827,19.85304347826087
2020-11-09,76.73166666666667,128.22958333333335,6.690833333333333,16.059583333333332,22.750416666666666,11.012083333333335,12.141666666666666,1.0058333333333334,40.371249999999996,0.0,1.2475,245.08833333333334,20.14875
2020-11-10,65.83624999999999,120.86166666666666,9.3575,16.124166666666667,25.484166666666667,12.409166666666666,20.474166666666665,0.99625,33.364583333333336,0.0,0.7504166666666667,242.35875,21.360416666666666
2020-11-11,62.0925,125.84291666666667,9.276666666666666,14.822916666666666,24.09958333333333,11.758333333333333,13.003333333333332,1.0595833333333333,29.317083333333333,0.0,1.2458333333333333,252.66666666666666,22.701666666666668
2020-11-12,42.8325,90.39583333333333,8.290833333333333,13.999583333333334,22.288749999999997,10.432083333333333,14.374583333333334,0.96375,32.958333333333336,0.0,0.6025,246.84375,23.91125
2020-11-13,46.817499999999995,100.94958333333334,9.099166666666667,13.3975,22.495416666666667,11.152083333333332,12.633333333333333,0.9341666666666666,29.285833333333333,0.0,1.2808333333333333,250.76666666666665,23.8625
2020-11-14,64.41166666666668,124.37291666666665,10.628333333333332,14.134583333333333,24.763333333333335,12.323749999999999,11.3825,1.0508333333333333,34.13291666666667,0.0,0.38458333333333333,242.84083333333334,23.758750000000003
2020-11-15,91.16708333333334,150.595,9.661666666666667,13.255,22.9175,11.256666666666668,11.369583333333333,1.1475,39.01166666666666,0.0,0.4925,248.60916666666665,23.827083333333334
2020-11-16,84.62625,160.63166666666666,10.532916666666667,13.525,24.057083333333335,10.942916666666667,11.61,1.1320833333333333,34.13375,0.0,0.6920833333333333,232.23125000000002,23.8425
2020-11-17,103.94541666666667,180.27583333333334,9.602916666666667,13.265,22.867500000000003,10.534583333333332,11.761249999999999,1.1333333333333333,37.597500000000004,0.0,0.9841666666666667,231.15791666666667,23.855833333333333
2020-11-18,81.6625,138.4775,79.41250000000001,13.740416666666667,92.72458333333333,20.78708333333333,9.821250000000001,1.0958333333333334,18.289583333333333,0.0,0.47374999999999995,218.72833333333332,24.247500000000002
2020-11-19,76.08,127.72500000000001,14.424999999999999,33.918,11.111904761904762,6.045000000000001,9.147499999999999,1.0825,24.387916666666666,0.0,0.5316666666666666,205.54458333333332,24.312916666666666
2020-11-20,56.31125,99.83375000000001,,,0.0,,5.989999999999999,0.9983333333333334,27.822083333333335,0.0,0.8170833333333333,208.25875,24.944999999999997
2020-11-21,57.78458333333333,84.2825,,,0.0,,5.452083333333333,0.9816666666666666,30.910833333333333,0.0,0.8433333333333333,218.34583333333333,22.807916666666667
2020-11-22,67.33833333333334,101.92208333333333,,,0.0,,6.798749999999999,0.9695833333333334,43.168749999999996,0.0,0.7966666666666667,242.88791666666668,19.02958333333333
2020-11-23,76.39791666666666,128.82041666666666,,,0.0,,21.667083333333334,1.09375,34.54541666666667,0.0,1.1458333333333333,245.29875,18.8775
2020-11-24,83.74125,139.3216666666667,11.086923076923076,7.8307692307692305,10.215,10.753846153846155,5.185652173913043,1.18375,42.71958333333333,0.0,1.0391666666666668,234.22166666666666,18.72375
2020-11-25,75.29166666666667,138.68583333333333,10.72125,8.0575,18.775000000000002,9.465833333333334,12.315625,1.1470833333333335,32.04,0.0,0.5079166666666667,238.71541666666667,18.669999999999998
2020-11-26,77.42333333333333,126.55333333333333,7.78,8.140833333333333,15.924583333333333,8.293333333333333,10.299583333333333,1.1279166666666667,21.797916666666666,0.0,0.5733333333333334,248.8758333333333,19.542916666666667
2020-11-27,59.02090909090909,93.17,5.73875,6.575833333333333,12.315,7.013750000000001,8.811666666666666,1.0304166666666668,19.6275,0.0,0.555,227.9104166666667,20.895
2020-11-28,39.07458333333333,73.4325,10.234166666666667,5.92875,16.16208333333333,7.1187499999999995,8.327499999999999,1.0004166666666667,14.697083333333333,0.0,0.535,225.2145833333333,21.1325
2020-11-29,35.179375,64.969375,8.7775,5.718125,14.493125000000001,6.4350000000000005,8.18375,0.925625,18.67375,0.0,1.04875,242.588125,20.634375
2020-11-30,94.26333333333334,153.77,10.437333333333333,8.602666666666666,19.033333333333335,8.594,18.607333333333333,1.1706666666666665,34.81066666666666,0.0,1.338,225.13666666666668,23.306
2020-12-01,65.185,119.29958333333333,10.91625,7.998333333333334,18.914583333333333,8.417083333333332,31.477500000000003,1.1645833333333333,33.97125,0.0,0.8620833333333332,234.64666666666668,20.16375
